file	fac1	fac2	fac3	fac4	fac5
t006811	0	0	0	0	0
t006812	0	0	0	0	0
t006816	0	0	0	0	0
t006817	0	0	0	1	0
t006820	0	0	0	0	0
t006823	0	0	0	0	0
t006824	0	0	0	1	0
t006825	0	0	0	0	0
t006826	0	0	0	0	0
t006827	0	0	1	0	0
t006829	0	0	0	0	0
t006831	0	0	0	0	0
t006832	0	0	0	0	0
t006833	0	0	0	0	0
t006840	0	0	0	0	0
t006844	0	0	0	0	0
t006846	0	0	1	0	0
t006848	0	0	0	1	0
t006849	0	0	0	0	0
t006850	-1	0	0	0	0
t006853	0	0	0	1	0
t006855	0	-1	0	0	0
t006856	0	0	0	1	0
t006857	0	0	0	0	0
t006859	0	0	0	0	0
t006860	0	0	0	0	0
t006861	0	0	0	0	0
t006863	0	0	0	0	0
t006864	0	0	0	1	0
t006865	0	0	0	1	0
t006866	0	0	0	0	0
t006867	0	0	1	0	0
t006869	0	0	1	0	0
t006871	0	0	0	1	0
t006872	0	0	0	0	0
t006874	0	0	0	0	-1
t006876	0	0	0	0	0
t006877	0	0	0	0	0
t006880	0	0	0	0	0
t006881	0	0	0	0	0
t006883	0	0	0	0	0
t006884	0	0	0	0	0
t006885	0	0	0	0	0
t006886	0	0	0	0	0
t006888	0	0	0	0	0
t006889	0	0	0	0	0
t006891	0	0	0	-1	0
t006892	-1	0	0	0	0
t006893	0	0	0	1	0
t006895	0	0	0	0	0
t006898	0	-1	0	0	0
t006899	0	0	0	0	0
t006901	0	0	0	0	0
t006906	0	0	0	0	0
t006908	0	0	0	0	0
t006909	0	0	0	-1	0
t006910	-1	0	0	0	0
t006912	0	0	0	-1	0
t006914	0	0	0	0	0
t006917	0	0	0	0	0
t006918	0	0	0	0	0
t006919	0	0	0	0	0
t006920	0	0	0	0	0
t006923	0	0	0	0	0
t006925	0	0	0	0	0
t006929	0	0	0	0	0
t006930	0	0	0	0	0
t006931	0	0	0	0	0
t006933	0	0	0	0	0
t006936	0	0	0	0	0
t006937	0	0	0	0	0
t006939	0	0	0	0	0
t006940	0	0	0	0	0
t006950	0	0	0	0	0
t006951	0	0	0	0	0
t006953	0	0	0	0	-1
t006956	0	0	1	0	0
t006957	0	0	0	0	0
t006958	0	0	0	0	0
t006960	0	0	0	0	0
t006961	0	0	0	0	0
t006963	0	0	0	0	0
t006968	0	0	0	0	0
t006972	-1	0	0	0	0
t006976	0	0	0	0	0
t006978	0	0	0	0	0
t006979	0	0	0	0	0
t006980	0	0	0	0	0
t006985	0	0	0	0	0
t006986	0	0	0	0	0
t006987	0	0	0	0	0
t006990	-1	0	1	0	0
t006992	0	0	0	0	0
t006993	0	-1	0	0	0
t006994	0	0	0	0	0
t006996	0	0	0	0	0
t006997	0	0	0	0	0
t006999	0	0	0	0	0
t007001	0	0	0	0	0
t007003	0	0	0	0	0
t007004	0	0	0	0	0
t007006	0	0	0	0	0
t007007	0	0	0	0	0
t007012	0	0	2	0	0
t007015	0	0	1	0	0
t007017	0	0	0	0	0
t007018	0	0	0	0	0
t007019	0	0	0	0	0
t007020	0	0	0	0	-1
t007023	0	0	0	0	0
t007025	0	0	0	0	0
t007026	0	0	0	0	0
t007030	0	0	0	0	0
t007031	0	0	0	0	0
t007034	0	0	0	0	0
t007037	0	0	0	0	0
t007039	0	0	0	0	0
t007047	0	0	0	0	0
t007048	0	0	0	0	0
t007049	0	0	0	0	0
t007050	0	0	0	0	0
t007053	0	0	0	0	0
t007054	0	0	0	0	0
t007055	-1	0	0	0	0
t007057	0	0	0	0	0
t007059	0	0	1	0	0
t007062	0	0	0	0	0
t007063	0	0	0	0	0
t007064	0	0	0	0	0
t007065	0	0	0	0	0
t007067	-1	0	0	0	0
t007071	0	0	0	0	0
t007075	0	0	0	0	0
t007077	0	0	0	0	0
t007079	0	0	0	0	0
t007082	0	0	0	0	0
t007088	0	0	0	0	0
t007090	0	0	0	0	0
t007091	0	0	0	0	0
t007092	0	0	1	0	0
t007094	0	0	0	0	0
t007095	0	0	1	0	0
t007096	-1	0	0	0	0
t007097	0	0	0	0	0
t007098	0	0	0	0	0
t007102	0	0	0	0	0
t007103	0	0	0	0	0
t007104	0	0	0	0	0
t007106	0	0	0	0	0
t007107	0	0	0	0	-1
t007109	0	0	0	0	0
t007110	0	-1	0	0	0
t007115	0	0	0	0	0
t007117	0	0	0	0	0
t007121	0	0	0	0	0
t007122	0	0	0	0	0
t007125	0	0	0	0	0
t007126	0	0	0	0	0
t007128	0	0	0	0	0
t007130	0	0	0	0	0
t007134	0	0	0	0	0
t007141	0	0	0	0	0
t007143	0	0	0	0	0
t007145	0	0	0	0	0
t007148	0	0	0	0	0
t007150	0	0	0	0	0
t007152	0	0	1	0	0
t007154	0	0	0	0	0
t007156	0	0	0	0	0
t007158	0	0	1	0	0
t007161	0	0	0	0	0
t007162	0	0	0	0	0
t007166	0	0	0	0	0
t007169	0	0	0	-1	0
t007170	0	0	0	0	0
t007171	0	0	0	0	0
t007175	0	0	0	0	0
t007176	0	0	1	0	0
t007179	0	0	0	0	0
t007182	0	0	0	0	0
t007185	0	0	0	-1	0
t007187	0	0	1	0	0
t007188	0	0	0	-1	0
t007191	0	0	0	0	0
t007193	0	0	0	0	0
t007198	0	0	0	0	0
t007201	-1	0	0	0	0
t007202	0	0	0	0	0
t007205	0	0	1	0	0
t007207	0	0	1	0	0
t007208	0	0	0	0	0
t007209	0	0	0	0	0
t007210	0	0	0	0	0
t007214	0	0	0	0	1
t007216	0	0	1	0	0
t007217	0	0	0	0	0
t007219	0	0	0	0	0
t007221	0	0	0	0	0
t007222	0	0	1	0	0
t007225	0	0	1	0	0
t007226	0	0	0	0	0
t007229	0	0	0	0	0
t007231	0	0	0	0	0
t007232	0	0	0	0	0
t007233	0	0	0	0	0
t007236	0	0	0	0	0
t007238	0	0	0	0	0
t007243	0	0	0	0	0
t007244	0	0	0	0	0
t007245	0	0	0	1	0
t007246	0	0	0	0	0
t007248	0	0	0	0	0
t007249	0	0	0	0	0
t007250	0	0	0	0	0
t007251	0	0	0	0	0
t007252	0	0	0	0	0
t007254	0	0	0	0	0
t007255	0	0	0	0	0
t007256	0	0	0	0	0
t007257	0	0	0	0	0
t007259	0	0	0	0	0
t007263	0	0	0	0	0
t007264	0	0	0	0	0
t007265	0	-1	0	0	0
t007267	0	0	0	0	0
t007268	0	0	0	0	0
t007271	0	0	0	0	0
t007273	0	0	0	0	0
t007274	0	0	0	0	0
t007280	0	0	0	0	0
t007282	0	0	0	0	0
t007284	-1	0	0	0	0
t007285	0	0	0	0	0
t007286	0	0	0	1	0
t007287	0	0	0	1	0
t007288	0	0	0	0	-1
t007290	0	0	0	0	0
t007291	0	0	0	0	0
t007297	0	0	0	0	1
t007298	0	0	0	0	0
t007302	-1	0	0	0	0
t007304	0	0	0	0	0
t007306	0	0	0	0	0
t007308	0	0	1	0	0
t007309	0	0	0	0	0
t007311	0	0	0	0	0
t007313	0	0	0	0	0
t007314	0	0	0	0	0
t007318	0	0	0	0	0
t007319	0	0	0	0	0
t007320	0	0	0	0	0
t007321	0	0	0	0	0
t007322	0	0	0	0	0
t007325	0	0	0	0	0
t007329	0	0	0	0	-1
t007331	0	0	1	0	0
t007334	0	0	0	0	0
t007335	0	0	0	0	0
t007336	0	0	0	1	0
t007341	0	0	1	0	0
t007342	0	0	0	0	0
t007344	0	0	0	0	0
t007345	0	0	0	0	0
t007346	0	0	0	0	0
t007347	0	0	0	0	0
t007348	0	0	0	0	0
t007349	0	0	0	0	0
t007350	0	0	0	0	0
t007351	0	0	0	0	0
t007354	0	0	0	0	0
t007358	0	0	0	0	0
t007361	0	0	1	0	0
t007362	0	0	0	0	0
t007363	0	0	0	0	0
t007364	0	0	0	0	0
t007365	0	0	0	0	0
t007366	0	0	0	0	0
t007374	0	0	0	0	0
t007375	0	0	1	0	0
t007376	0	0	0	0	0
t007378	0	0	1	0	0
t007380	0	0	0	0	0
t007382	0	0	0	0	0
t007383	0	-1	0	0	0
t007384	0	0	0	0	0
t007390	0	0	0	0	0
t007391	0	0	0	0	0
t007396	0	0	0	0	0
t007397	0	0	0	0	0
t007399	0	0	0	-1	0
t007404	0	0	0	0	0
t007405	0	0	0	0	0
t007406	0	0	0	0	0
t007409	0	0	0	0	0
t007412	0	0	0	0	0
t007416	0	0	0	1	0
t007418	0	0	0	0	0
t007419	0	0	0	0	0
t007420	0	0	0	0	0
t007423	0	0	0	0	0
t007424	0	0	0	0	0
t007426	0	0	0	0	0
t007427	0	0	0	0	0
t007428	0	0	0	0	0
t007430	0	0	0	0	0
t007431	0	0	0	0	0
t007432	0	0	0	0	-1
t007433	0	0	0	0	0
t007435	0	0	0	0	0
t007436	0	0	0	0	0
t007437	0	0	0	0	0
t007438	0	0	0	0	0
t007439	0	0	0	0	0
t007440	0	0	0	0	0
t007442	-1	0	0	0	0
t007443	0	0	0	0	0
t007445	0	0	0	0	0
t007448	0	0	1	-1	0
t007450	0	0	0	0	0
t007451	0	0	0	0	0
t007452	0	0	0	0	0
t007454	0	0	0	0	0
t007455	0	0	0	0	-1
t007457	0	0	0	0	0
t007458	0	0	0	0	0
t007459	0	0	0	0	0
t007461	0	0	0	0	0
t007463	0	0	0	0	0
t007465	0	0	0	0	0
t007466	0	0	0	0	0
t007468	0	0	0	0	0
t007469	0	0	0	0	0
t007470	0	0	0	0	0
t007473	0	0	0	0	0
t007474	0	0	0	0	0
t007475	0	0	1	0	0
t007476	0	0	0	0	0
t007477	0	0	0	0	-1
t007478	-1	0	0	0	0
t007479	0	0	0	0	0
t007484	0	0	0	0	-1
t007485	0	0	0	0	0
t007486	-1	0	0	0	0
t007487	0	0	0	0	0
t007491	0	0	0	0	0
t007492	0	0	1	0	0
t007499	0	0	0	0	0
t007502	0	0	0	0	0
t007503	0	0	0	0	0
t007506	0	0	0	0	0
t007507	0	0	0	0	0
t007509	0	0	0	0	0
t007511	0	0	0	0	0
t007513	0	0	0	0	0
t007514	0	0	0	0	0
t007516	0	0	0	0	0
t007517	-1	0	0	0	0
t007519	0	0	0	0	0
t007520	0	0	0	0	0
t007525	0	0	0	0	0
t007526	0	0	0	0	0
t007527	0	0	0	0	0
t007531	0	0	0	0	0
t007533	0	0	0	0	0
t007539	0	0	0	0	0
t007544	0	0	0	0	0
t007545	0	0	0	0	0
t007546	0	0	0	-1	0
t007547	0	0	0	0	0
t007552	0	0	0	0	0
t007555	0	0	0	0	0
t007556	0	0	0	0	0
t007557	0	0	0	0	2
t007559	0	0	0	0	0
t007560	0	0	0	0	0
t007563	0	0	0	0	0
t007568	0	0	0	0	0
t007572	0	0	0	0	0
t007574	-1	0	0	0	0
t007576	0	0	0	0	0
t007578	0	0	0	0	0
t007579	0	0	0	0	0
t007581	0	0	0	0	-1
t007584	0	0	0	0	0
t007588	0	0	0	0	0
t007590	0	0	0	0	0
t007592	0	0	0	0	0
t007593	0	0	0	0	0
t007596	-1	0	0	0	0
t007598	0	0	0	0	0
t007599	0	0	0	0	0
t007601	0	0	0	0	0
t007602	0	0	0	0	0
t007605	0	0	0	0	0
t007608	0	0	0	0	0
t007610	0	0	0	0	0
t007611	0	0	0	0	0
t007612	0	-1	0	0	0
t007613	0	0	0	0	0
t007614	0	0	0	0	0
t007615	0	0	0	0	0
t007616	0	0	0	0	0
t007617	0	0	0	0	0
t007621	0	0	0	0	0
t007623	0	0	0	0	0
t007630	0	0	0	0	0
t007637	0	0	0	0	0
t007639	0	0	0	0	0
t007643	0	0	0	0	0
t007647	0	0	0	-1	0
t007649	-1	0	0	0	0
t007650	0	0	0	1	0
t007651	0	0	0	0	0
t007653	0	0	1	0	0
t007655	0	0	0	1	-1
t007656	0	0	0	1	0
t007657	0	0	0	0	0
t007659	0	0	0	0	0
t007663	0	0	0	0	0
t007665	0	0	0	0	0
t007667	0	0	0	0	0
t007669	0	0	0	0	0
t007672	0	0	1	0	0
t007674	-1	0	0	0	0
t007676	0	0	0	0	0
t007678	0	0	0	0	0
t007679	0	0	0	0	0
t007680	0	0	0	0	0
t007681	0	0	0	0	0
t007682	0	0	0	0	0
t007685	0	0	0	0	0
t007687	0	0	0	-1	0
t007689	0	0	0	0	0
t007690	0	0	0	0	0
t007692	0	0	0	0	0
t007693	0	0	0	0	0
t007694	0	0	0	0	0
t007699	-1	0	0	0	0
t007704	-1	0	0	0	0
t007705	0	0	0	1	0
t007720	0	0	0	0	0
t007721	0	0	0	0	0
t007722	-1	0	0	0	0
t007723	0	0	0	0	0
t007727	0	0	1	0	0
t007730	0	0	1	0	0
t007733	0	0	0	0	-1
t007734	0	0	0	0	0
t007737	0	0	0	-1	0
t007738	0	0	0	0	0
t007740	-1	0	0	0	0
t007741	0	0	0	0	0
t007743	0	0	1	0	0
t007748	0	0	0	0	0
t007751	0	0	0	-1	0
t007752	0	0	0	0	0
t007754	0	0	0	0	0
t007758	0	0	0	0	0
t007759	0	0	0	0	0
t007768	0	0	0	0	0
t007769	0	0	0	0	0
t007772	0	0	0	0	0
t007775	0	0	0	0	0
t007776	0	0	0	0	0
t007780	0	0	0	0	0
t007783	0	0	0	0	0
t007787	0	0	1	0	0
t007788	0	0	0	0	0
t007791	0	0	0	1	0
t007794	0	0	0	0	0
t007795	0	0	0	0	0
t007798	0	0	0	0	0
t007800	0	0	0	0	0
t007801	0	0	0	0	0
t007806	0	-1	0	0	0
t007812	0	0	0	0	0
t007815	0	0	0	0	0
t007816	0	0	0	0	0
t007818	0	0	0	0	0
t007821	0	0	0	0	0
t007823	0	0	0	0	0
t007825	0	0	0	0	0
t007828	0	0	0	0	0
t007830	0	0	0	0	0
t007831	0	0	0	0	0
t007832	0	0	0	0	0
t007835	0	0	1	0	0
t007836	0	0	0	0	0
t007837	0	0	0	0	0
t007838	0	0	0	0	0
t007840	0	0	0	0	0
t007841	0	0	0	0	0
t007842	0	0	0	0	0
t007844	0	0	0	0	0
t007848	0	0	0	0	0
t007849	0	0	0	0	0
t007854	0	0	0	0	0
t007855	0	0	1	0	0
t007857	0	0	0	0	0
t007858	0	0	0	0	0
t007862	0	0	0	0	0
t007864	0	0	0	0	0
t007866	0	0	0	0	0
t007867	0	0	0	0	0
t007870	-1	0	0	0	0
t007871	0	0	0	0	-1
t007872	0	0	0	-1	0
t007875	0	0	0	0	0
t007876	0	0	0	0	0
t007877	0	-1	0	0	0
t007879	-1	0	0	0	0
t007881	0	0	0	0	0
t007882	0	0	0	0	0
t007884	0	0	0	0	0
t007887	-1	0	0	0	0
t007892	0	0	0	0	-1
t007893	0	0	0	0	0
t007894	0	0	0	0	0
t007895	0	0	1	0	0
t007897	0	0	0	0	0
t007907	0	0	0	1	0
t007913	0	-1	0	-1	0
t007915	0	0	0	0	0
t007919	0	0	0	0	0
t007922	0	-2	0	0	0
t007924	0	0	0	0	0
t007925	0	0	0	0	-1
t007927	-1	0	1	0	2
t007936	0	0	0	0	0
t007938	0	0	0	0	0
t007939	0	0	0	0	0
t007943	0	0	0	0	0
t007945	0	-1	0	0	-1
t007951	0	0	0	0	0
t007954	0	0	0	0	0
t007956	0	0	0	0	0
t007958	0	0	0	0	0
t007960	0	0	0	0	0
t007962	0	0	0	1	0
t007963	0	0	0	0	0
t007964	0	0	0	0	0
t007965	0	0	0	0	0
t007972	0	0	0	0	0
t007973	0	0	0	0	-1
t007977	0	0	0	0	0
t007980	0	0	0	0	0
t007981	0	0	0	0	0
t007983	0	0	0	0	0
t007984	0	0	1	0	0
t007985	0	0	0	0	0
t007991	0	0	0	0	0
t007992	0	0	0	0	0
t007995	0	0	0	0	0
t007998	0	0	0	0	0
t008001	0	0	1	0	0
t008004	0	0	0	0	0
t008005	0	0	0	0	0
t008010	0	0	1	0	0
t008011	0	0	0	0	0
t008016	0	0	0	0	-1
t008017	0	0	0	0	0
t008025	0	0	0	0	0
t008026	0	0	0	0	0
t008030	0	-1	0	0	0
t008034	0	0	0	0	0
t008035	0	0	0	-1	0
t008038	0	0	0	0	0
t008039	0	0	0	0	0
t008040	0	0	0	0	0
t008042	0	0	0	0	0
t008043	0	0	0	0	0
t008044	0	0	0	0	0
t008047	0	0	1	0	0
t008050	0	0	1	0	0
t008052	0	0	0	0	0
t008055	0	0	0	0	0
t008056	0	0	0	0	0
t008061	0	0	0	0	0
t008062	0	0	0	0	0
t008063	0	0	0	0	0
t008064	0	0	0	0	0
t008068	0	0	0	0	0
t008069	0	0	0	0	0
t008070	0	0	0	0	0
t008071	0	0	0	0	0
t008072	0	0	0	0	0
t008075	0	0	0	0	0
t008077	0	0	0	0	0
t008081	0	0	0	0	0
t008084	0	0	0	0	0
t008086	0	0	0	0	0
t008090	0	0	0	0	0
t008093	0	0	0	0	0
t008094	0	0	0	0	-1
t008095	0	0	0	0	0
t008096	0	0	0	0	0
t008100	0	0	2	0	0
t008104	0	0	0	0	0
t008105	0	0	0	0	0
t008108	0	0	0	0	0
t008109	0	0	0	0	0
t008112	0	0	0	0	0
t008118	0	0	0	0	0
t008120	0	0	0	0	0
t008121	0	0	0	0	0
t008128	0	0	1	0	0
t008130	0	0	0	0	0
t008132	0	0	0	0	0
t008133	0	0	0	1	-1
t008136	0	0	0	0	0
t008139	0	0	0	0	0
t008140	0	0	0	0	0
t008142	0	0	0	0	0
t008146	0	0	1	0	0
t008149	0	0	0	0	0
t008150	0	0	0	0	-1
t008151	0	0	1	0	0
t008155	0	0	0	1	0
t008156	0	0	1	0	0
t008157	0	0	0	0	0
t008158	0	0	0	0	1
t008160	0	0	0	1	0
t008164	0	0	0	0	0
t008165	-1	0	0	-1	0
t008168	0	0	0	0	0
t008175	0	0	0	0	0
t008177	-1	0	0	0	0
t008178	0	0	0	0	0
t008188	0	0	0	0	0
t008189	0	0	0	0	0
t008191	0	0	0	0	0
t008192	0	0	0	0	0
t008193	0	0	0	0	0
t008194	-1	0	0	0	0
t008195	0	0	0	0	0
t008200	0	0	1	0	0
t008203	0	0	0	0	0
t008204	0	0	0	0	0
t008205	0	0	0	0	0
t008208	0	0	0	0	0
t008209	0	0	0	0	0
t008210	0	0	0	0	0
t008211	0	0	0	0	0
t008213	-1	0	0	-1	0
t008217	0	0	0	0	0
t008218	0	0	1	0	0
t008219	0	0	0	0	0
t008221	-1	0	0	0	0
t008225	0	0	0	0	0
t008226	0	0	0	0	-1
t008227	0	0	0	-1	0
t008229	0	0	0	1	0
t008231	0	0	0	0	0
t008233	0	0	0	0	-1
t008235	0	0	0	0	0
t008236	0	0	0	0	-1
t008238	0	0	0	0	0
t008239	0	0	0	0	0
t008240	-1	0	0	-1	-1
t008247	0	0	0	0	0
t008248	0	0	0	0	-1
t008250	0	0	0	0	0
t008253	0	0	0	0	-1
t008260	0	0	0	0	0
t008261	0	0	0	0	-1
t008264	0	0	0	0	0
t008265	0	0	1	0	0
t008266	0	0	0	0	0
t008267	0	0	0	1	0
t008268	0	0	0	0	0
t008271	0	0	0	0	-1
t008275	0	0	0	0	0
t008278	0	0	0	0	0
t008279	0	0	0	0	0
t008281	0	0	0	0	0
t008282	0	0	0	0	0
t008284	-1	0	0	0	0
t008285	0	0	0	0	0
t008287	0	0	0	0	0
t008288	0	0	0	0	0
t008289	0	0	0	0	0
t008291	0	0	0	0	0
t008293	0	0	0	-1	0
t008297	0	0	0	0	0
t008298	0	0	0	0	0
t008300	0	0	0	0	0
t008301	0	0	0	0	0
t008302	0	0	0	0	0
t008306	0	0	0	0	-1
t008307	0	0	0	1	0
t008309	0	0	0	0	0
t008314	0	0	1	0	0
t008315	0	0	0	0	0
t008316	0	0	0	0	0
t008318	0	0	0	-1	0
t008320	0	0	0	0	0
t008328	0	0	0	0	0
t008336	0	0	0	0	0
t008337	-1	0	2	0	0
t008339	0	0	1	0	0
t008342	0	0	0	0	-1
t008343	0	0	0	0	0
t008344	0	0	0	0	0
t008345	0	0	0	0	0
t008346	0	0	0	0	0
t008348	0	0	0	0	0
t008351	0	0	0	0	0
t008352	0	0	1	0	0
t008353	-1	0	0	0	0
t008354	0	0	0	0	0
t008356	0	0	0	0	0
t008357	0	0	0	0	0
t008361	0	0	0	0	0
t008366	0	0	1	0	0
t008368	0	0	0	0	0
t008370	0	0	0	0	-1
t008374	0	0	0	0	0
t008376	0	0	0	0	0
t008378	0	0	0	0	0
t008382	0	0	0	0	0
t008383	0	0	1	0	0
t008386	0	0	0	0	0
t008391	0	0	0	0	0
t008393	0	0	0	0	2
t008395	0	0	2	0	0
t008399	0	0	1	0	0
t008403	0	0	1	0	0
t008404	0	0	0	0	0
t008405	0	0	0	0	0
t008406	0	0	0	0	0
t008407	0	0	0	0	0
t008409	0	0	0	0	-1
t008410	0	0	0	0	0
t008413	0	0	0	0	0
t008419	0	0	0	0	0
t008420	0	0	0	0	0
t008421	0	0	0	0	0
t008422	0	0	0	0	0
t008423	0	0	0	0	0
t008426	0	0	0	0	0
t008427	0	0	0	0	-1
t008428	0	0	0	-2	0
t008429	-1	0	0	0	0
t008431	0	0	0	0	0
t008433	0	0	0	0	0
t008436	0	0	0	0	0
t008437	0	0	-1	0	0
t008438	-1	0	0	0	0
t008439	0	-1	0	0	0
t008443	0	0	0	-1	0
t008447	0	0	0	0	0
t008448	0	0	0	0	0
t008450	0	0	0	0	0
t008451	0	0	0	0	0
t008452	-1	0	0	0	0
t008453	0	0	0	0	0
t008454	0	0	0	1	0
t008456	0	0	0	0	0
t008457	0	0	0	0	0
t008459	0	0	0	0	0
t008460	0	0	0	-1	0
t008463	0	0	0	0	0
t008471	0	0	0	0	0
t008472	0	0	0	0	0
t008473	0	0	0	0	0
t008474	0	0	0	0	0
t008475	0	0	1	0	0
t008478	-1	0	0	0	0
t008479	0	0	0	0	0
t008481	0	0	0	0	0
t008482	0	0	0	0	-1
t008484	0	0	0	0	0
t008485	-1	0	1	0	0
t008486	0	0	0	0	0
t008487	0	0	0	0	0
t008489	0	0	1	0	0
t008491	-1	0	0	0	0
t008493	0	0	0	0	0
t008496	-1	0	0	0	0
t008497	0	0	0	0	0
t008501	0	0	0	0	0
t008505	0	0	0	0	0
t008506	0	0	0	0	0
t008512	0	0	0	0	0
t008514	0	-1	0	0	0
t008515	0	0	0	0	0
t008518	0	0	0	0	0
t008519	0	0	0	0	0
t008520	0	0	0	0	0
t008521	0	0	1	0	0
t008524	0	0	0	0	0
t008527	0	0	0	0	0
t008535	0	0	0	0	0
t008536	0	0	0	0	0
t008538	0	0	0	0	0
t008539	0	0	0	0	0
t008540	0	0	0	0	0
t008541	0	0	0	0	0
t008543	0	0	1	0	0
t008544	0	0	0	0	0
t008549	0	0	0	0	0
t008552	0	0	1	0	0
t008555	0	0	0	0	0
t008556	0	0	0	0	0
t008558	-1	0	0	0	0
t008562	0	0	0	0	0
t008563	0	0	0	0	0
t008564	0	0	0	0	0
t008565	0	0	1	0	0
t008570	0	0	1	0	0
t008572	0	0	0	0	0
t008573	0	0	0	0	0
t008574	0	0	0	0	0
t008576	0	0	0	0	0
t008577	0	0	0	0	0
t008578	0	0	0	0	0
t008579	0	0	0	0	0
t008581	0	0	1	0	0
t008582	-1	0	0	0	0
t008584	0	0	0	0	-1
t008585	0	0	1	0	0
t008587	0	0	0	0	0
t008588	0	0	0	0	0
t008592	0	0	0	0	0
t008596	0	0	0	-1	0
t008599	0	0	0	0	0
t008600	0	0	0	0	0
t008601	-1	0	0	0	0
t008602	-1	0	0	0	0
t008603	0	0	0	0	0
t008606	0	0	0	0	0
t008607	0	0	0	0	0
t008610	0	0	0	0	0
t008611	0	0	0	0	0
t008612	0	0	0	0	0
t008613	-1	0	0	0	0
t008614	0	0	1	0	0
t008616	0	0	0	0	0
t008617	0	0	0	0	0
t008619	0	0	0	0	0
t008620	0	0	0	1	0
t008621	-1	0	1	0	0
t008622	0	0	0	-1	0
t008625	0	0	0	0	0
t008626	0	0	0	0	0
t008628	0	0	0	0	-1
t008632	0	0	1	0	0
t008633	0	0	0	0	0
t008634	-1	0	0	0	0
t008635	0	0	0	0	0
t008637	0	0	0	0	0
t008640	0	0	0	0	0
t008642	0	0	0	0	0
t008644	0	0	0	0	0
t008647	0	-1	1	0	0
t008651	0	0	0	0	0
t008652	0	0	0	1	0
t008653	0	0	0	0	0
t008658	0	0	0	0	0
t008660	0	0	0	-1	1
t008662	0	0	0	0	0
t008664	0	0	0	0	0
t008666	0	0	0	0	0
t008667	0	0	0	0	0
t008668	0	0	0	0	0
t008672	0	0	0	0	0
t008677	0	0	0	0	0
t008680	0	0	0	0	0
t008681	0	0	0	0	0
t008682	0	0	0	0	0
t008686	0	0	0	0	0
t008688	0	0	0	0	0
t008689	0	0	0	0	0
t008690	0	0	0	0	0
t008694	0	0	0	0	0
t008697	0	0	0	0	0
t008698	0	0	0	0	0
t008701	0	0	0	0	0
t008706	0	0	0	0	0
t008707	0	0	0	0	0
t008708	0	0	0	0	0
t008709	0	0	0	0	0
t008710	0	0	0	0	0
t008712	0	0	0	0	0
t008715	0	0	0	0	0
t008719	0	0	0	0	0
t008721	0	0	0	0	0
t008725	0	-1	0	0	0
t008726	-1	0	0	0	0
t008727	0	0	0	0	0
t008728	0	0	0	0	0
t008730	0	0	0	-1	0
t008731	0	0	0	0	0
t008733	0	0	0	0	0
t008734	0	0	0	0	0
t008736	0	0	0	0	-1
t008737	0	-1	0	1	0
t008738	0	0	0	0	0
t008739	0	0	0	0	0
t008740	0	0	0	1	0
t008741	0	0	0	0	0
t008742	-1	-1	0	0	0
t008743	0	0	0	1	0
t008744	0	0	0	0	0
t008745	0	0	0	0	1
t008746	0	0	0	0	0
t008747	0	0	0	0	-1
t008748	0	0	0	0	0
t008750	0	0	0	0	0
t008752	0	0	0	0	0
t008753	-1	0	0	0	0
t008754	0	0	0	0	0
t008757	0	0	0	0	0
t008758	0	0	0	0	0
t008759	0	0	0	0	0
t008761	-1	0	0	-1	0
t008762	0	0	0	0	0
t008763	0	0	0	0	0
t008764	0	0	0	0	0
t008766	0	0	0	0	0
t008767	0	0	0	0	0
t008768	0	0	0	-1	0
t008769	-1	-1	0	0	0
t008770	0	0	0	1	0
t008772	0	0	0	0	0
t008774	0	0	0	0	0
t008775	0	-1	0	0	0
t008776	0	0	0	0	0
t008777	0	0	0	0	0
t008778	-1	0	0	0	0
t008780	0	0	0	0	0
t008781	0	0	0	0	0
t008782	0	0	0	1	0
t008784	0	0	0	0	0
t008790	0	0	0	0	0
t008792	0	0	0	0	0
t008793	0	0	0	0	0
t008794	0	-1	0	0	0
t008797	0	0	0	0	0
t008798	0	0	1	0	0
t008800	-1	0	0	-1	0
t008802	-1	0	0	0	0
t008803	0	0	0	1	0
t008804	0	0	0	0	-1
t008806	0	0	0	0	0
t008807	-1	0	0	0	0
t008809	0	0	0	0	0
t008810	0	0	0	0	0
t008814	0	0	0	-1	0
t008817	0	0	0	-1	0
t008818	0	0	0	0	0
t008820	0	0	0	0	0
t008822	-1	0	0	0	0
t008824	0	0	0	0	0
t008826	0	0	0	0	0
t008827	0	0	0	0	0
t008828	0	-1	0	0	0
t008830	0	0	0	0	0
t008831	0	-1	0	0	0
t008832	0	0	0	0	0
t008834	0	0	0	0	0
t008836	0	-1	0	0	0
t008841	0	0	0	0	0
t008844	0	0	0	0	0
t008845	-1	0	0	0	0
t008846	-1	0	0	0	0
t008847	0	0	0	0	1
t008849	0	0	0	0	0
t008852	0	0	0	-1	0
t008853	0	0	0	0	0
t008854	0	0	0	1	0
t008856	0	0	0	1	0
t008857	0	-1	0	1	0
t008858	0	-1	0	0	0
t008859	0	0	0	0	0
t008860	0	0	0	0	0
t008862	0	0	0	0	0
t008863	0	0	0	0	0
t008864	-1	0	0	0	0
t008868	0	0	0	0	1
t008871	0	0	0	0	0
t008874	0	0	0	0	0
t008875	0	-1	0	0	0
t008876	0	0	0	0	0
t008878	0	0	0	0	0
t008880	0	0	0	0	0
